Feature	Gain	Cover	Frequency	pos
Visa_mconsumospesos_rank_delta1	5.07980664617209e-05	0.000293447547019508	0.000312725523213856	1121
canarito619	5.05970843361338e-05	0.000888539436947635	0.000577339427471734	1122
canarito243	5.05597595571954e-05	0.000206802145304079	0.000408948761125812	1123
vm_mconsumospesos_rank_delta2	5.05559638145338e-05	9.9156152402144e-05	0.000168390666345923	1124
canarito851	5.05270000666069e-05	9.46956752992002e-05	0.000288669713735867	1125
vm_mconsumosdolares_rank_tend6	5.03627202923236e-05	0.000246089847291664	9.62232379119557e-05	1126
canarito866	5.02050915054017e-05	0.000252085990864036	0.000433004570603801	1127
canarito977	5.02034406962281e-05	0.000501872708628891	0.000529227808515757	1128
vm_mconsumosdolares_rank_lag1	5.0146232935792e-05	4.1336196525702e-06	4.81116189559779e-05	1129
canarito81	5.01171807332897e-05	0.000212910998342097	0.000384892951647823	1130
canarito200	5.01020149740012e-05	0.00021712351462062	0.000433004570603801	1131
cforex_buy_tend6	4.99347631398654e-05	8.96265670817675e-05	4.81116189559779e-05	1132
canarito1184	4.99281437575384e-05	0.00038059168812042	0.00045706038008179	1133
canarito729	4.99143994015865e-05	0.000728514537623323	0.000529227808515757	1134
canarito68	4.99066928413785e-05	0.000170261736541618	0.000481116189559779	1135
canarito1088	4.98807472796227e-05	0.000100339601791428	0.000288669713735867	1136
Master_mfinanciacion_limite_rank_lag1	4.98137678953732e-05	1.54186549003845e-05	9.62232379119557e-05	1137
canarito261	4.98080588754679e-05	0.000260316599592841	0.000577339427471734	1138
canarito1341	4.96822040533861e-05	0.000168024453648544	0.000336781332691845	1139
canarito467	4.96096176511951e-05	0.000364564402105547	0.00067356266538369	1140
canarito1047	4.95302367371512e-05	0.000108006663192003	0.000384892951647823	1141
canarito162	4.95298028181979e-05	0.000133591711893664	0.000264613904257878	1142
canarito1240	4.9515429769056e-05	0.000248050991993906	0.000481116189559779	1143
Master_cconsumos	4.94806537338822e-05	3.87495142891243e-05	4.81116189559779e-05	1144
canarito626	4.92699020813031e-05	0.000373231760013731	0.000938176569641569	1145
canarito411	4.92544321022991e-05	0.000129959649363219	0.000360837142169834	1146
canarito791	4.9230527337936e-05	0.000297147235229341	0.000481116189559779	1147
canarito74	4.92167805730512e-05	8.62960023719256e-05	0.000360837142169834	1148
canarito913	4.91714097742276e-05	0.000158821725778541	0.000433004570603801	1149
canarito990	4.91045525053219e-05	8.96012074519971e-05	0.000360837142169834	1150
canarito358	4.91021016664095e-05	0.000169853164728651	0.000384892951647823	1151
canarito780	4.89874091575566e-05	0.000116589489000952	0.000408948761125812	1152
mpasivos_margen_rank_delta1	4.89008860160425e-05	0.000382738803440978	0.000408948761125812	1153
canarito665	4.88516726729302e-05	0.000311909357492337	0.000360837142169834	1154
Master_mpagospesos_rank_delta1	4.88239317518943e-05	0.000365981723636046	0.0002165022853019	1155
Visa_mlimitecompra_rank_lag1	4.8822069855609e-05	6.81638670861116e-05	0.000240558094779889	1156
canarito602	4.87247206472942e-05	0.000192583846212826	0.000408948761125812	1157
mcuenta_debitos_automaticos_rank_delta2	4.87203160316105e-05	0.000161622555999846	0.000144334856867934	1158
canarito470	4.87185787129986e-05	0.000396971191215438	0.000553283617993746	1159
canarito679	4.87121204404156e-05	0.000125671054195386	0.000384892951647823	1160
canarito460	4.8512616059772e-05	0.000398881616658139	0.000481116189559779	1161
canarito567	4.84734858696906e-05	0.000216630410708418	0.000360837142169834	1162
canarito55	4.84536608957772e-05	0.000392986911604849	0.000481116189559779	1163
canarito539	4.84053532426184e-05	0.000801786961239843	0.000577339427471734	1164
canarito1418	4.83440864491201e-05	0.000470984679568581	0.000408948761125812	1165
canarito252	4.8190952481323e-05	0.000231248828402716	0.000577339427471734	1166
mttarjeta_visa_debitos_automaticos_rank_delta1	4.81803964805782e-05	4.53458357660615e-05	0.000144334856867934	1167
canarito1420	4.81745497048175e-05	8.43151335131957e-05	0.000288669713735867	1168
canarito178	4.80876829143024e-05	0.000459519309175733	0.000577339427471734	1169
canarito218	4.79882014095581e-05	8.45771830208228e-05	0.000288669713735867	1170
canarito639	4.79776033644312e-05	9.68343374098347e-05	0.000384892951647823	1171
canarito1306	4.78681104637641e-05	0.000103193969008915	0.0002165022853019	1172
vm_Fvencimiento_lag1	4.7860234124435e-05	9.84319940853679e-05	0.0002165022853019	1173
Master_Fvencimiento	4.77869033562282e-05	8.3858660177329e-05	0.000312725523213856	1174
canarito63	4.77799472065166e-05	0.000218895870967904	0.00045706038008179	1175
canarito158	4.76804305480006e-05	0.000616151653584099	0.000721674284339668	1176
cliente_edad_lag2	4.76402341455705e-05	0.000350785669930313	0.000529227808515757	1177
canarito964	4.75852872181754e-05	0.0006759271186895	0.000649506855905701	1178
canarito1121	4.75142996918102e-05	9.38137237305195e-05	0.0002165022853019	1179
canarito211	4.75080907093264e-05	0.000146939330362802	0.000360837142169834	1180
canarito1279	4.7466345029855e-05	0.000145378304263604	0.000360837142169834	1181
canarito669	4.74310094335708e-05	0.000134242609057771	0.00045706038008179	1182
canarito837	4.73454900022798e-05	0.000111475296997261	0.0002165022853019	1183
canarito1058	4.73184115134151e-05	5.51261996475006e-05	0.000240558094779889	1184
rf_008_021	4.72609339161464e-05	0.000108556121837028	2.40558094779889e-05	1185
canarito400	4.71206420586161e-05	0.00065337677235036	0.000817897522251624	1186
mautoservicio_rank_delta2	4.70796919325944e-05	0.000264016287802674	0.000192446475823911	1187
internet_tend6	4.70692968963018e-05	5.7819955876442e-05	0.000144334856867934	1188
canarito205	4.68332741640459e-05	0.000614627258061235	0.000986288188597546	1189
canarito1002	4.67469350378473e-05	8.51125529826417e-05	0.000288669713735867	1190
canarito770	4.6653591041059e-05	0.000912817055847802	0.000817897522251624	1191
canarito775	4.66340743914348e-05	0.00034605750784646	0.000577339427471734	1192
canarito351	4.65972873929945e-05	0.00020467475414001	0.000264613904257878	1193
canarito628	4.65918678484252e-05	0.000304588877698624	0.000433004570603801	1194
canarito1231	4.65695763287482e-05	0.000273762838844419	0.000505171999037768	1195
canarito1384	4.64635536901167e-05	0.000173705010717106	0.000433004570603801	1196
canarito1208	4.63358191502606e-05	0.000244151244482551	0.000312725523213856	1197
canarito571	4.63079010739452e-05	0.000139238456122533	0.000384892951647823	1198
canarito77	4.62019731947093e-05	0.00034652243439225	0.000721674284339668	1199
vmr_Visa_mlimitecompra_tend6	4.61959040891771e-05	0.000114157782279638	0.000120279047389945	1200
canarito733	4.61897501309653e-05	0.000124470698386255	0.000408948761125812	1201
canarito1176	4.61115360156378e-05	0.000682647420578648	0.000649506855905701	1202
canarito1188	4.60647756194854e-05	0.000451345055179751	0.000649506855905701	1203
canarito507	4.59760724687e-05	0.000178647320785687	0.000408948761125812	1204
canarito869	4.59702018636326e-05	0.000394818440421598	0.000577339427471734	1205
canarito1100	4.58722692934547e-05	0.000131430507889901	0.000336781332691845	1206
canarito478	4.58685817145436e-05	0.000309674892335903	0.000649506855905701	1207
canarito1292	4.58621812918646e-05	0.000118012446004734	0.000336781332691845	1208
canarito1364	4.58229796515301e-05	0.000324845586411866	0.000553283617993746	1209
cpagomiscuentas_tend6	4.5798204401595e-05	0.00116307151789509	0.00045706038008179	1210
canarito931	4.57624390560821e-05	0.000330850183194162	0.000505171999037768	1211
canarito294	4.57474976427039e-05	0.000215500498315316	0.000384892951647823	1212
rf_017_015	4.57219068745326e-05	3.27139224037764e-05	7.21674284339668e-05	1213
canarito6	4.56302927891081e-05	0.000748745886706795	0.000721674284339668	1214
canarito1029	4.53732029433386e-05	0.000254824830879236	0.000577339427471734	1215
canarito921	4.52778241618222e-05	0.000205122774265953	0.000433004570603801	1216
canarito433	4.52297255528785e-05	6.54982882235816e-05	0.0002165022853019	1217
canarito1377	4.5112621833523e-05	0.00120619134171464	0.00067356266538369	1218
canarito1447	4.50244933681313e-05	0.000748520467775503	0.000841953331729613	1219
canarito1241	4.5020243007214e-05	0.000290286046508135	0.000360837142169834	1220
canarito189	4.50150765209445e-05	0.000414367897237911	0.000529227808515757	1221
canarito207	4.4957430108532e-05	0.000318190092465465	0.000553283617993746	1222
Visa_cconsumos	4.49104440032792e-05	9.97140642570921e-05	0.000144334856867934	1223
canarito1062	4.49088543675911e-05	0.000627574757927329	0.000817897522251624	1224
canarito953	4.49085551625677e-05	0.000273731843741366	0.00045706038008179	1225
vm_msaldopesos_rank_tend6	4.47861497256619e-05	0.000270863387840674	0.000264613904257878	1226
canarito1347	4.47633681044918e-05	0.000147995981603234	0.000408948761125812	1227
canarito649	4.47505457355329e-05	0.000174254469362131	0.000312725523213856	1228
Visa_mpagospesos_rank_delta2	4.45998773495353e-05	6.34216163190525e-05	0.000288669713735867	1229
canarito1169	4.42958059603185e-05	0.000130782428462436	0.000360837142169834	1230
ctransferencias_emitidas_tend6	4.42733940557524e-05	0.00245752282442054	0.000505171999037768	1231
canarito191	4.41556972868847e-05	0.000146680098591816	0.000264613904257878	1232
canarito503	4.40703116311153e-05	0.000115783616321583	0.000264613904257878	1233
canarito594	4.40636933228605e-05	0.00022871568316232	0.000553283617993746	1234
canarito724	4.40552908057862e-05	0.000440274167916664	0.000481116189559779	1235
vm_mlimitecompra_rank_tend6	4.40156794621674e-05	0.000172825876885067	0.000336781332691845	1236
canarito1428	4.38154915300493e-05	0.000153583553362639	0.00045706038008179	1237
canarito832	4.379915501724e-05	0.000120044034123005	0.000336781332691845	1238
canarito1244	4.37695483700805e-05	0.000243424268429134	0.000433004570603801	1239
canarito1263	4.35330479482476e-05	0.000148579253087953	0.000481116189559779	1240
canarito155	4.34514780168049e-05	0.000338567963854277	0.00045706038008179	1241
canarito414	4.34276412765729e-05	9.87137677494831e-05	0.000288669713735867	1242
vm_mpagospesos_rank_delta2	4.34233717703867e-05	6.36639416701916e-05	0.000144334856867934	1243
canarito767	4.34108938592088e-05	0.000247848114955743	0.000336781332691845	1244
canarito304	4.3366284225471e-05	0.000222415224032703	0.000697618474861679	1245
canarito686	4.33555696636206e-05	0.000478516489610381	0.000481116189559779	1246
Visa_Fvencimiento_lag1	4.33395562425792e-05	0.000416971485894336	0.000336781332691845	1247
vmr_mconsumospesos	4.33137784065879e-05	0.000133073248351692	0.000336781332691845	1248
canarito1237	4.32098735522279e-05	0.000180275972564273	0.000408948761125812	1249
canarito1229	4.29791344363452e-05	0.000175956382293387	0.000408948761125812	1250
canarito1357	4.29617177151253e-05	0.000267045354691912	0.000433004570603801	1251
Master_fechaalta_lag2	4.29605990295597e-05	0.000826475969689618	0.000577339427471734	1252
vm_mconsumospesos_rank_tend6	4.293550644594e-05	0.000182510437720707	0.000336781332691845	1253
canarito550	4.28453741955839e-05	0.000106487903142422	0.000360837142169834	1254
canarito300	4.28186508472426e-05	0.000107262780718739	0.000312725523213856	1255
vmr_mpagominimo_tend6	4.28174459275682e-05	0.000128773382237294	0.000384892951647823	1256
canarito845	4.27300627364883e-05	0.000288758833248631	0.000529227808515757	1257
vm_Fvencimiento	4.27189370096115e-05	0.000213852122380242	0.0002165022853019	1258
vm_Fvencimiento_lag2	4.26966749385437e-05	0.000200744011525602	0.000505171999037768	1259
canarito1027	4.26425451193286e-05	0.000104166088150113	0.000264613904257878	1260
canarito1071	4.25816015594564e-05	0.000303343438103234	0.000433004570603801	1261
canarito1109	4.24257154989629e-05	0.000204900173071302	0.000529227808515757	1262
canarito1105	4.24048423648924e-05	0.000156113880866393	0.000433004570603801	1263
canarito1281	4.23847294330531e-05	0.000120334260997044	0.000336781332691845	1264
mpayroll_sobre_edad_rank_lag2	4.23615065217767e-05	0.000177999241358222	0.000168390666345923	1265
canarito968	4.23420168957689e-05	0.000368188011426069	0.000408948761125812	1266
Master_mfinanciacion_limite_rank_delta1	4.23104070271681e-05	0.000213361836204682	0.000384892951647823	1267
canarito897	4.22826749322254e-05	0.000687465750235018	0.000529227808515757	1268
canarito352	4.22217153316778e-05	0.000258473799829528	0.00045706038008179	1269
canarito434	4.21824965518324e-05	0.00105935063213428	0.000529227808515757	1270
mautoservicio_rank_delta1	4.21783505414154e-05	0.000264841884638531	0.0002165022853019	1271
canarito420	4.21236623638659e-05	0.000484414012400312	0.000866009141207602	1272
ctarjeta_visa_transacciones_lag1	4.19704179995161e-05	9.56790653869623e-05	0.000144334856867934	1273
canarito27	4.19004257213625e-05	0.00012597536975263	0.000481116189559779	1274
vmr_msaldototal_lag2	4.18579582284854e-05	0.000227306814841744	0.000144334856867934	1275
canarito629	4.1827001244363e-05	6.00431500863111e-05	0.0002165022853019	1276
ctarjeta_visa_debitos_automaticos_lag1	4.17868688189548e-05	6.55208301167109e-05	0.000120279047389945	1277
canarito373	4.16557125323983e-05	8.76344272764729e-05	0.000312725523213856	1278
vm_mfinanciacion_limite_rank_lag2	4.16524221065106e-05	0.000526384199670274	0.000144334856867934	1279
canarito59	4.15902841170667e-05	0.000187951487174772	0.000408948761125812	1280
canarito552	4.15701391740332e-05	0.000191163706945685	0.000408948761125812	1281
canarito417	4.15521261701491e-05	8.35684333032904e-05	0.000288669713735867	1282
canarito100	4.15204004887398e-05	0.000266450812260629	0.000408948761125812	1283
canarito956	4.15121387268535e-05	0.00068020726064741	0.000577339427471734	1284
canarito291	4.13762863929141e-05	8.99111584825238e-05	0.0002165022853019	1285
canarito1258	4.13535324695858e-05	0.000114532541252911	0.000288669713735867	1286
canarito902	4.1202026005346e-05	0.000136305192279094	0.000336781332691845	1287
mttarjeta_visa_debitos_automaticos_rank_lag2	4.11907551420968e-05	3.33197357816241e-05	9.62232379119557e-05	1288
canarito15	4.11695473918766e-05	0.000284368799561716	0.000433004570603801	1289
canarito306	4.11231355611692e-05	0.000209571980422332	0.000408948761125812	1290
vmr_mpagominimo_lag1	4.10981918450763e-05	0.000577652917856037	0.000288669713735867	1291
canarito431	4.10964297002682e-05	0.000237261878394934	0.000408948761125812	1292
canarito110	4.10781978116339e-05	0.000657752717354069	0.000505171999037768	1293
canarito801	4.09689009608302e-05	0.000260682905356191	0.000433004570603801	1294
canarito145	4.09654282294257e-05	0.000106076513592814	0.000312725523213856	1295
Master_cconsumos_delta2	4.07577491930469e-05	0.000223550771899088	9.62232379119557e-05	1296
cforex_sell_tend6	4.0733145560656e-05	0.000175733781098736	7.21674284339668e-05	1297
canarito1049	4.07183657349097e-05	0.000190276119903722	0.000360837142169834	1298
canarito1419	4.070520987167e-05	0.000263421745371391	0.000384892951647823	1299
canarito51	4.07002818429749e-05	0.00041688413605846	0.000817897522251624	1300
canarito556	4.06448199886434e-05	0.000190081696075483	0.000336781332691845	1301
canarito614	4.05799003948958e-05	0.000217430647914505	0.000553283617993746	1302
canarito1203	4.05733435113399e-05	0.000145288136691087	0.000360837142169834	1303
mttarjeta_visa_debitos_automaticos_rank	4.05622583610016e-05	0.000144378007755995	9.62232379119557e-05	1304
canarito1416	4.05432221740483e-05	0.000210484927094065	0.000408948761125812	1305
vmr_mpagado_delta2	4.05231292525864e-05	7.21565999066242e-05	0.000144334856867934	1306
canarito1379	4.04138417364968e-05	0.000122301041172568	0.000168390666345923	1307
canarito1370	4.04059639796962e-05	0.000201656958197336	0.00045706038008179	1308
canarito794	4.02470159033057e-05	0.00029616666287822	0.000408948761125812	1309
Visa_mpagospesos_rank	4.02261777928503e-05	0.000118981747409291	0.000240558094779889	1310
canarito710	4.00995498333537e-05	0.000293980099244686	0.000433004570603801	1311
canarito933	4.00157233034019e-05	0.000149114623049772	0.000433004570603801	1312
vmr_msaldopesos2_lag1	3.99876416755237e-05	4.58163977851339e-05	0.000168390666345923	1313
canarito256	3.99603575265009e-05	0.000160932210522764	0.000505171999037768	1314
canarito240	3.99442259267207e-05	0.000155406628969464	0.000433004570603801	1315
vm_mfinanciacion_limite_rank_tend6	3.98905712132737e-05	0.0003891012527767	0.00067356266538369	1316
canarito764	3.97999280809641e-05	0.000149666899431437	0.000360837142169834	1317
canarito954	3.975568242775e-05	0.0005607380447992	0.000481116189559779	1318
canarito1399	3.96349833032343e-05	0.000114180324172767	0.000360837142169834	1319
canarito752	3.95191662986433e-05	0.000218532382941196	0.000529227808515757	1320
ctrx_quarter_normalizado_lag2	3.94363572888215e-05	9.67864358869351e-05	0.000168390666345923	1321
canarito843	3.93855035395636e-05	0.000307076939152761	0.000408948761125812	1322
canarito840	3.9343301399834e-05	0.00028834180822574	0.000505171999037768	1323
canarito930	3.9340305822496e-05	0.000307741925000073	0.000433004570603801	1324
Master_mconsumospesos_rank_delta1	3.93102913252806e-05	1.78024600987993e-05	7.21674284339668e-05	1325
ctarjeta_debito_tend6	3.92068303522185e-05	0.000411792485947898	0.000144334856867934	1326
mpagomiscuentas_rank_tend6	3.91549525677788e-05	0.00045090267052709	0.000264613904257878	1327
canarito723	3.91250410514814e-05	0.000109914270898063	0.0002165022853019	1328
canarito1358	3.90883838444912e-05	0.000180154809888704	0.000312725523213856	1329
canarito221	3.90721754404079e-05	9.4008147558759e-05	0.000312725523213856	1330
Visa_msaldodolares_rank_tend6	3.90391455931267e-05	3.84085681555449e-05	0.000120279047389945	1331
canarito510	3.89779460442202e-05	0.000188836256480093	0.000408948761125812	1332
canarito580	3.89711464279457e-05	0.000277439985161123	0.000433004570603801	1333
ccajas_consultas_delta2	3.88734378763783e-05	0.00167387645167643	0.000288669713735867	1334
canarito72	3.88482674983677e-05	0.000137401291832502	0.000408948761125812	1335
canarito559	3.8708251807214e-05	0.000110452458596523	0.000264613904257878	1336
canarito1017	3.87040627927431e-05	0.000134834333752413	0.000384892951647823	1337
canarito883	3.87007656429852e-05	0.000560216763520587	0.000577339427471734	1338
canarito967	3.86538592925675e-05	0.000136482709687486	0.000408948761125812	1339
canarito651	3.82830985897895e-05	0.00188910926501084	0.00067356266538369	1340
canarito610	3.82186320310499e-05	6.38499122885076e-05	0.0002165022853019	1341
canarito1187	3.8174843459821e-05	0.000162262182217387	0.000384892951647823	1342
cmobile_app_trx_tend6	3.81278988874106e-05	0.000735310918401782	0.000360837142169834	1343
canarito187	3.80798138656484e-05	0.000253080651898362	0.00045706038008179	1344
canarito1076	3.78442550069609e-05	0.000151701305286349	0.000360837142169834	1345
canarito568	3.77606822441106e-05	0.000583742046737567	0.00067356266538369	1346
canarito1396	3.77456914510415e-05	0.000139686476248476	0.000288669713735867	1347
canarito1375	3.77243141216303e-05	0.000269958894378864	0.000625451046427712	1348
canarito725	3.77058912237372e-05	0.000206658440735381	0.000553283617993746	1349
canarito624	3.76781972360829e-05	0.000124690481844265	0.000384892951647823	1350
canarito413	3.76737231185455e-05	0.000328796053182762	0.000625451046427712	1351
canarito1118	3.7646030709477e-05	0.000438868117332729	0.000721674284339668	1352
canarito1337	3.76210105885843e-05	0.000158793548412129	0.000360837142169834	1353
mplazo_fijo_dolares_rank	3.75905911552612e-05	0.000649657359984039	0.000192446475823911	1354
vmr_mpagospesos_delta2	3.75379186360174e-05	6.75355118151346e-05	0.0002165022853019	1355
canarito384	3.75270063477868e-05	0.000182527344140554	0.000481116189559779	1356
canarito879	3.75033802015376e-05	0.00012834790400448	0.000288669713735867	1357
canarito305	3.73928163479839e-05	4.86679472659799e-05	0.0002165022853019	1358
canarito734	3.73694187665265e-05	0.00116348008970806	0.000721674284339668	1359
canarito680	3.73214730653511e-05	4.34325925867192e-05	0.000192446475823911	1360
canarito1053	3.7299045812112e-05	0.00117564425878791	0.000793841712773635	1361
canarito1381	3.72635910986411e-05	9.74316975777589e-05	0.000360837142169834	1362
canarito736	3.72337280034854e-05	0.000187807782606073	0.000336781332691845	1363
canarito861	3.7122288003428e-05	0.000250708117646512	0.000529227808515757	1364
Visa_mpagominimo_rank_lag2	3.71219063892871e-05	6.89612865555576e-05	0.000264613904257878	1365
canarito1141	3.69015516637103e-05	0.000181746831090955	0.00045706038008179	1366
canarito923	3.68070326470795e-05	0.000472489350934956	0.000577339427471734	1367
canarito1278	3.6759107548266e-05	0.000586742936260394	0.000601395236949723	1368
Master_mpagominimo_rank_lag2	3.66279214855363e-05	0.000207596747036884	0.000168390666345923	1369
canarito961	3.65348741267488e-05	0.000199647911972194	0.000312725523213856	1370
mcomisiones_rank	3.65252127447266e-05	5.45654700559113e-05	0.000144334856867934	1371
canarito1140	3.65082057311231e-05	7.83161722041827e-05	0.000264613904257878	1372
canarito230	3.64454278286381e-05	0.000262776483680567	0.00045706038008179	1373
canarito1256	3.64244424669481e-05	0.000345803911548756	0.000408948761125812	1374
canarito1255	3.63773403532887e-05	0.000168185064637089	0.000384892951647823	1375
canarito1094	3.63464268581211e-05	9.14383717420283e-05	0.000192446475823911	1376
canarito1033	3.62559205401418e-05	0.000283410769103724	0.00045706038008179	1377
canarito1134	3.6177928993992e-05	0.000355778699258435	0.000505171999037768	1378
canarito482	3.60001791424474e-05	0.000188357241251098	0.000384892951647823	1379
canarito1267	3.58489418179663e-05	0.000141949118771322	0.000264613904257878	1380
canarito1434	3.58271070241302e-05	6.68902501243108e-05	0.000312725523213856	1381
canarito446	3.56226226331847e-05	9.67244456808297e-05	0.000312725523213856	1382
rf_004_019	3.56069020137419e-05	1.83434655339005e-06	2.40558094779889e-05	1383
canarito1046	3.5600275570934e-05	0.000331794124968947	0.000529227808515757	1384
Visa_cconsumos_lag2	3.55747206284617e-05	6.12153285290304e-05	0.000120279047389945	1385
canarito456	3.5536429374454e-05	0.000341272991029783	0.000553283617993746	1386
Visa_msaldototal_rank	3.55296793609261e-05	7.71045454484873e-05	0.000192446475823911	1387
canarito524	3.54975340543544e-05	0.000543022934536277	0.000890064950685591	1388
canarito901	3.54038399266501e-05	6.82230395555758e-05	0.000192446475823911	1389
canarito1269	3.53419657620081e-05	0.000326553134816405	0.000433004570603801	1390
vm_cconsumos_delta2	3.53374286711004e-05	0.000331656055873531	0.000288669713735867	1391
canarito41	3.53239523405665e-05	0.00018716533865189	0.00045706038008179	1392
canarito129	3.51796087779132e-05	0.000555671754318409	0.000577339427471734	1393
canarito798	3.51792144763946e-05	0.000191949855468567	0.000312725523213856	1394
canarito289	3.49716041173333e-05	0.000135395063344002	0.000264613904257878	1395
canarito1356	3.49116307970857e-05	8.49632129406607e-05	0.000264613904257878	1396
canarito1010	3.48869418766149e-05	0.000232539351784363	0.000408948761125812	1397
canarito1207	3.48156550095755e-05	0.000121410636393964	0.000433004570603801	1398
canarito889	3.46589453295087e-05	6.92881440059313e-05	0.000264613904257878	1399
canarito79	3.46390823520491e-05	0.00034258605630456	0.000408948761125812	1400
canarito251	3.45732890990624e-05	0.000248882224303046	0.00045706038008179	1401
mcomisiones_mantenimiento_rank_lag1	3.44982586876581e-05	0.000255937836852491	0.000312725523213856	1402
canarito1248	3.4387405353327e-05	0.000367545567471886	0.000505171999037768	1403
canarito114	3.43812843009492e-05	0.000470502846602944	0.000433004570603801	1404
canarito929	3.42428710133325e-05	0.000157469212190788	0.000360837142169834	1405
canarito875	3.42358718518013e-05	0.00037051546189166	0.000529227808515757	1406
canarito1242	3.41408705570566e-05	0.000997628111009841	0.00045706038008179	1407
canarito1084	3.41386773305627e-05	0.000503228039953285	0.000553283617993746	1408
canarito275	3.39715391858941e-05	0.000123760628752685	0.000312725523213856	1409
canarito502	3.39499280901044e-05	8.6803194967333e-05	0.000336781332691845	1410
canarito914	3.39279652972673e-05	0.000231119212517222	0.000312725523213856	1411
vm_mpagado_rank_lag2	3.38591602376822e-05	1.70473066789705e-06	2.40558094779889e-05	1412
canarito1376	3.37542565310091e-05	0.000122030538455017	0.000408948761125812	1413
canarito530	3.37292399279884e-05	0.000368086572906987	0.000505171999037768	1414
canarito1218	3.37288508924017e-05	0.00017655092472467	0.000288669713735867	1415
vmr_msaldopesos_lag1	3.3710526264367e-05	0.000197948816777579	0.000168390666345923	1416
canarito1446	3.37008918102358e-05	0.000404646705825936	0.00067356266538369	1417
canarito157	3.36041600735958e-05	0.000222649096173919	0.00067356266538369	1418
canarito713	3.35964273860223e-05	0.000694896121757737	0.000577339427471734	1419
canarito1006	3.35422109455306e-05	0.000707657651005515	0.00045706038008179	1420
canarito1092	3.34611540290636e-05	7.75018463148898e-05	0.000264613904257878	1421
canarito1173	3.34295727410844e-05	0.000155648954320603	0.000481116189559779	1422
vmr_msaldototal_delta2	3.33870471871472e-05	5.37765037963887e-05	0.000120279047389945	1423
canarito1001	3.33709605675156e-05	0.000163668232801322	0.000336781332691845	1424
canarito1074	3.33071448188985e-05	0.000305360937538299	0.000505171999037768	1425
canarito138	3.32941622748927e-05	0.000209154955399442	0.000264613904257878	1426
Visa_mconsumospesos_rank_lag1	3.31403270975707e-05	6.35315080480574e-05	0.000192446475823911	1427
canarito1372	3.31397748907874e-05	5.40441887772982e-05	0.0002165022853019	1428
canarito606	3.30956045109025e-05	5.83468726283375e-05	0.000288669713735867	1429
vmr_msaldopesos2_delta1	3.30750176983911e-05	0.000241860424593294	0.000264613904257878	1430
canarito1437	3.30743406495932e-05	9.98662220357144e-05	0.000264613904257878	1431
mcomisiones_otras_rank_delta2	3.29400682718549e-05	0.000202305037624801	0.000264613904257878	1432
canarito395	3.28873786570272e-05	0.000309626990813004	0.000408948761125812	1433
canarito85	3.28603335055403e-05	7.26271619256966e-05	0.000240558094779889	1434
canarito1383	3.28366844326146e-05	0.000124949713615251	0.000360837142169834	1435
canarito986	3.26818588929636e-05	0.000140900920740813	0.000240558094779889	1436
vm_mconsumototal_rank_tend6	3.26700999615163e-05	0.000192304890285352	9.62232379119557e-05	1437
canarito1390	3.26377947143247e-05	0.000142867700916337	0.000360837142169834	1438
canarito116	3.26338287397082e-05	0.000163778124530327	0.000408948761125812	1439
thomebanking_tend6	3.26128094855434e-05	4.1947645376832e-05	0.000168390666345923	1440
canarito999	3.25154285473732e-05	9.55325430816223e-05	0.000264613904257878	1441
canarito732	3.249461430751e-05	7.88881727423366e-05	0.000264613904257878	1442
canarito62	3.24076229201052e-05	0.000117826475386418	0.0002165022853019	1443
canarito898	3.23280388371696e-05	0.000275791609226049	0.000408948761125812	1444
canarito1160	3.21817456191578e-05	0.00154697968204215	0.000769785903295646	1445
ccajas_transacciones_delta2	3.21231878769653e-05	0.000863441856684893	0.000192446475823911	1446
canarito1382	3.21032701814548e-05	8.85191965817947e-05	0.000240558094779889	1447
canarito1342	3.20214915305478e-05	0.000135059752683705	0.000288669713735867	1448
cprestamos_prendarios_delta2	3.19766091174489e-05	0.00116070461911652	0.000433004570603801	1449
canarito1202	3.18987433734212e-05	0.000139196190072916	0.000336781332691845	1450
canarito735	3.17477732045345e-05	5.65125260749474e-05	0.000240558094779889	1451
rf_017_017	3.17173605255901e-05	0.000174806745743797	7.21674284339668e-05	1452
mv_status07_rank_lag1	3.16821878770374e-05	4.71350985331931e-05	7.21674284339668e-05	1453
canarito795	3.16741062971417e-05	0.000243289017070359	0.000553283617993746	1454
canarito803	3.16522221651644e-05	0.000139956978966027	0.000312725523213856	1455
mpayroll_sobre_edad_rank_tend6	3.1531395986752e-05	0.000580862319890309	0.000264613904257878	1456
canarito28	3.15188772372961e-05	0.000402262900627522	0.000649506855905701	1457
ctarjeta_debito_transacciones_delta2	3.13118567808772e-05	2.38155100910179e-05	4.81116189559779e-05	1458
canarito872	3.1191470931671e-05	0.000417388510917226	0.00045706038008179	1459
canarito812	3.11899478479517e-05	0.000259350115924926	0.000336781332691845	1460
mcaja_ahorro_rank_delta1	3.10963978361026e-05	0.000243057962665784	0.000360837142169834	1461
canarito326	3.10566538502948e-05	0.000492498098823778	0.000721674284339668	1462
vm_msaldopesos_rank_lag2	3.09857623451504e-05	0.000508691631300479	0.000168390666345923	1463
canarito65	3.09558589490896e-05	0.000100207168169294	0.000312725523213856	1464
canarito16	3.09378174481985e-05	0.000112455869348382	0.000288669713735867	1465
canarito9	3.07957020769351e-05	4.79888727354622e-05	0.000144334856867934	1466
