envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
3760	116904000	117240000	117720000	116040000	117960000	115560000	116138746.626687
3761	116925000	117237000	117837000	116037000	117957000	115557000	116147488.755622
3762	116922000	117234000	117834000	116034000	117954000	115554000	116156230.884558
3763	116919000	117231000	117831000	116031000	117951000	115551000	116164973.013493
3764	116940000	117228000	117828000	116028000	118068000	115548000	116173691.154423
3765	116937000	117225000	117825000	116025000	118065000	115545000	116182409.295352
3766	116958000	117222000	117822000	116142000	118062000	115542000	116191103.448276
3767	116955000	117219000	117819000	116139000	118059000	115539000	116199785.607196
3768	116952000	117216000	117816000	116136000	118056000	115536000	116208443.778111
3769	116949000	117213000	117813000	116133000	118053000	115533000	116217113.943028
3770	116946000	117210000	117810000	116130000	118050000	115530000	116225796.101949
3771	116943000	117207000	117807000	116127000	118047000	115527000	116234466.266867
3772	116940000	117204000	117804000	116124000	118044000	115524000	116243124.437781
3773	116961000	117201000	117921000	116121000	118041000	115521000	116251794.602699
3774	116958000	117198000	117918000	116118000	118038000	115518000	116260464.767616
3775	116955000	117195000	117915000	116115000	118035000	115515000	116269122.938531
3776	116952000	117192000	117912000	116112000	118032000	115512000	116277769.115442
3777	116949000	117189000	117909000	116109000	118029000	115509000	116286403.298351
3778	116970000	117186000	117906000	116226000	118026000	115506000	116295013.493253
3779	116967000	117183000	117903000	116223000	118023000	115503000	116303599.70015
3780	116988000	117180000	118020000	116220000	118020000	115500000	116312173.913044
3781	116985000	117177000	118017000	116217000	118017000	115497000	116320748.125937
3782	117006000	117174000	118014000	116214000	118014000	115614000	116329322.338831
3783	117003000	117171000	118011000	116211000	118011000	115611000	116337884.557721
3784	1.17e+08	117168000	118008000	116208000	118008000	115608000	116346434.782609
3785	117021000	117165000	118125000	116205000	118005000	115605000	116354961.01949
3786	117018000	117162000	118122000	116202000	118002000	115602000	116363463.268366
3787	117015000	117159000	118119000	116199000	117999000	115599000	116371965.517241
3788	117012000	117156000	118116000	116196000	117996000	115596000	116380467.766117
3789	117009000	117153000	118113000	116193000	117993000	115593000	116388970.014993
3790	117030000	117150000	118110000	116310000	117990000	115590000	116397448.275862
3791	117051000	117147000	118107000	116307000	117987000	115707000	116405914.542729
3792	117048000	117144000	118104000	116304000	117984000	115704000	116414380.809595
3793	117045000	117141000	118101000	116301000	117981000	115701000	116422847.076462
3794	117042000	117138000	118098000	116298000	117978000	115698000	116431289.355322
3795	117039000	117135000	118095000	116295000	117975000	115695000	116439719.64018
3796	117036000	117132000	118092000	116292000	117972000	115692000	116448113.943028
3797	117033000	117129000	118089000	116289000	117969000	115689000	116456508.245877
3798	117030000	117126000	118086000	116286000	117966000	115686000	116464890.554723
3799	117075000	117123000	118203000	116283000	118083000	115683000	116473272.863568
3800	117072000	117120000	118200000	116280000	118080000	115680000	116481631.184408
3801	117069000	117117000	118197000	116277000	118077000	115677000	116489989.505247
3802	117066000	117114000	118194000	116274000	118074000	115674000	116498311.844078
3803	117111000	117111000	118191000	116391000	118071000	115791000	116506610.194903
3804	117156000	117108000	118308000	116508000	118068000	115788000	116514884.557721
3805	117177000	117105000	118305000	116505000	118065000	115905000	116523146.926537
3806	117174000	117102000	118302000	116502000	118062000	115902000	116531397.301349
3807	117195000	117219000	118299000	116499000	118059000	115899000	116539647.676162
3808	117216000	117216000	118296000	116616000	118056000	115896000	116547898.050975
3809	117213000	117213000	118293000	116613000	118053000	115893000	116556148.425787
3810	117258000	117330000	118290000	116610000	118050000	116010000	116564386.806597
3811	117279000	117327000	118407000	116607000	118047000	116007000	116572625.187406
3812	117300000	117324000	118404000	116604000	118044000	116124000	116580863.568216
3813	117297000	117321000	118401000	116601000	118041000	116121000	116589101.949025
3814	117318000	117318000	118518000	116598000	118038000	116118000	116597328.335832
3815	117363000	117315000	118515000	116595000	118155000	116235000	116605554.722639
3816	117360000	117312000	118512000	116592000	118152000	116232000	116613781.109445
3817	117357000	117309000	118509000	116589000	118149000	116229000	116622007.496252
3818	117378000	117426000	118506000	116586000	118146000	116226000	116630209.895052
3819	117375000	117423000	118503000	116583000	118143000	116223000	116638412.293853
3820	117396000	117420000	118500000	116700000	118140000	116220000	116646602.698651
3821	117393000	117417000	118497000	116697000	118137000	116217000	116654793.103448
3822	117414000	117534000	118494000	116694000	118134000	116214000	116662959.52024
3823	117411000	117531000	118491000	116691000	118131000	116211000	116671113.943028
3824	117432000	117528000	118608000	116688000	118128000	116208000	116679244.377811
3825	117429000	117525000	118605000	116685000	118125000	116205000	116687374.812594
3826	117450000	117522000	118602000	116682000	118122000	116322000	116695493.253373
3827	117495000	117639000	118599000	116679000	118119000	116439000	116703599.70015
3828	117540000	117756000	118596000	116676000	118236000	116436000	116711718.14093
3829	117537000	117753000	118593000	116673000	118233000	116433000	116719848.575712
3830	117534000	117750000	118590000	116670000	118230000	116430000	116727979.010495
3831	117531000	117747000	118587000	116667000	118227000	116427000	116736121.43928
3832	117528000	117744000	118584000	116664000	118224000	116424000	116744239.88006
3833	117525000	117741000	118581000	116661000	118221000	116421000	116752358.32084
3834	117546000	117738000	118578000	116658000	118338000	116418000	116760452.773613
3835	117567000	117735000	118695000	116655000	118335000	116415000	116768535.232384
3836	117564000	117732000	118692000	116652000	118332000	116412000	116776617.691154
3837	117609000	117849000	118689000	116649000	118449000	116409000	116784700.149925
3838	117630000	117846000	118686000	116766000	118446000	116406000	116792770.614693
3839	117651000	117843000	118683000	116763000	118563000	116403000	116800841.07946
3840	117648000	117840000	118680000	116760000	118560000	116400000	116808899.550225
3841	117645000	117837000	118677000	116757000	118557000	116397000	116816958.02099
3842	117642000	117834000	118674000	116754000	118554000	116394000	116824992.503748
3843	117663000	117951000	118671000	116751000	118551000	116391000	116833026.986507
3844	117684000	117948000	118788000	116748000	118548000	116388000	116841049.475262
3845	117705000	117945000	118785000	116865000	118545000	116385000	116849059.970015
3846	117702000	117942000	118782000	116862000	118542000	116382000	116857070.464768
3847	117723000	117939000	118779000	116859000	118539000	116499000	116865080.95952
3848	117720000	117936000	118776000	116856000	118536000	116496000	116873115.442279
3849	117717000	117933000	118773000	116853000	118533000	116493000	116881125.937031
3850	117714000	117930000	118770000	116850000	118530000	116490000	116889136.431784
3851	117711000	117927000	118767000	116847000	118527000	116487000	116897134.932534
3852	117732000	117924000	118764000	116844000	118644000	116484000	116905121.43928
3853	117729000	117921000	118761000	116841000	118641000	116481000	116913107.946027
3854	117726000	117918000	118758000	116838000	118638000	116478000	116921094.452774
3855	117723000	117915000	118755000	116835000	118635000	116475000	116929080.95952
3856	117744000	117912000	118872000	116832000	118632000	116472000	116937055.472264
3857	117789000	117909000	118869000	116829000	118749000	116589000	116945029.985007
3858	117786000	117906000	118866000	116826000	118746000	116586000	116952992.503748
3859	117807000	117903000	118863000	116823000	118863000	116583000	116960955.022489
3860	117804000	117900000	118860000	116820000	118860000	116580000	116968917.541229
3861	117825000	118017000	118857000	116817000	118857000	116577000	116976880.05997
3862	117870000	118134000	118854000	116814000	118974000	116574000	116984830.584708
3863	117867000	118131000	118851000	116811000	118971000	116571000	116992781.109445
3864	117912000	118128000	118968000	116808000	119088000	116568000	117000731.634183
3865	117909000	118125000	118965000	116805000	119085000	116565000	117008646.176912
3866	117930000	118122000	118962000	116802000	119082000	116682000	117016512.743628
3867	117927000	118119000	118959000	116799000	119079000	116679000	117024367.316342
3868	117948000	118116000	118956000	116796000	119076000	116796000	117032221.889055
3869	117945000	118113000	118953000	116793000	119073000	116793000	117040052.473763
3870	117942000	118110000	118950000	116790000	119070000	116790000	117047883.058471
3871	117939000	118107000	118947000	116787000	119067000	116787000	117055701.649175
3872	117936000	118104000	118944000	116784000	119064000	116784000	117063520.23988
3873	117933000	118101000	118941000	116781000	119061000	116781000	117071338.830585
3874	117930000	118098000	118938000	116778000	119058000	116778000	117079145.427286
3875	117951000	118095000	118935000	116895000	119055000	116775000	117086952.023988
3876	117972000	118092000	118932000	117012000	119052000	116772000	117094746.626687
3877	117969000	118089000	118929000	117009000	119049000	116769000	117102541.229385
3878	117966000	118086000	118926000	117006000	119046000	116766000	117110347.826087
3879	117987000	118083000	118923000	117003000	119043000	116883000	117118154.422789
3880	118008000	118080000	119040000	1.17e+08	119040000	116880000	117125949.025487
3881	118005000	118077000	119037000	116997000	119037000	116877000	117133719.64018
3882	118026000	118074000	119034000	116994000	119034000	116994000	117141478.26087
3883	118023000	118071000	119031000	116991000	119031000	116991000	117149212.893553
3884	118020000	118068000	119028000	116988000	119028000	116988000	117156935.532234
3885	118017000	118065000	119025000	116985000	119025000	116985000	117164646.176912
3886	118014000	118062000	119022000	116982000	119022000	116982000	117172344.827586
3887	118035000	118059000	119139000	116979000	119019000	116979000	117180043.478261
3888	118032000	118056000	119136000	116976000	119016000	116976000	117187742.128936
3889	118077000	118173000	119133000	117093000	119013000	116973000	117195440.77961
3890	118074000	118170000	119130000	117090000	119010000	116970000	117203139.430285
3891	118071000	118167000	119127000	117087000	119007000	116967000	117210826.086957
3892	118068000	118164000	119124000	117084000	119004000	116964000	117218500.749625
3893	118089000	118161000	119121000	117081000	119121000	116961000	117226163.418291
3894	118086000	118158000	119118000	117078000	119118000	116958000	117233826.086957
3895	118083000	118155000	119115000	117075000	119115000	116955000	117241476.761619
3896	118080000	118152000	119112000	117072000	119112000	116952000	117249127.436282
3897	118125000	118269000	119109000	117189000	119109000	116949000	117256766.116942
3898	118122000	118266000	119106000	117186000	119106000	116946000	117264404.797601
3899	118119000	118263000	119103000	117183000	119103000	116943000	117272043.478261
3900	118116000	118260000	119100000	117180000	119100000	116940000	117279658.170915
3901	118137000	118377000	119097000	117177000	119097000	116937000	117287260.869565
3902	118158000	118374000	119094000	117174000	119094000	117054000	117294875.562219
3903	118155000	118371000	119091000	117171000	119091000	117051000	117302478.26087
3904	118152000	118368000	119088000	117168000	119088000	117048000	117310068.965517
3905	118173000	118365000	119085000	117165000	119205000	117045000	117317635.682159
3906	118170000	118362000	119082000	117162000	119202000	117042000	117325190.404798
3907	118167000	118359000	119079000	117159000	119199000	117039000	117332733.133433
3908	118164000	118356000	119076000	117156000	119196000	117036000	117340299.850075
3909	118161000	118353000	119073000	117153000	119193000	117033000	117347866.566717
3910	118158000	118350000	119070000	117150000	119190000	117030000	117355409.295352
3911	118179000	118347000	119187000	117147000	119187000	117027000	117362952.023988
3912	118176000	118344000	119184000	117144000	119184000	117024000	117370482.758621
3913	118197000	118341000	119181000	117141000	119181000	117141000	117378013.493253
3914	118194000	118338000	119178000	117138000	119178000	117138000	117385544.227886
3915	118191000	118335000	119175000	117135000	119175000	117135000	117393050.974513
3916	118188000	118332000	119172000	117132000	119172000	117132000	117400557.721139
3917	118185000	118329000	119169000	117129000	119169000	117129000	117408064.467766
3918	118182000	118326000	119166000	117126000	119166000	117126000	117415571.214393
3919	118203000	118323000	119163000	117123000	119163000	117243000	117423065.967016
3920	118200000	118320000	119160000	117120000	119160000	117240000	117430584.707646
3921	118197000	118317000	119157000	117117000	119157000	117237000	117438079.46027
3922	118194000	118314000	119154000	117114000	119154000	117234000	117445562.218891
3923	118215000	118311000	119151000	117111000	119271000	117231000	117453020.989505
3924	118260000	118308000	119148000	117228000	119268000	117348000	117460479.76012
3925	118257000	118305000	119145000	117225000	119265000	117345000	117467914.542729
3926	118278000	118302000	119142000	117222000	119262000	117462000	117475349.325337
3927	118275000	118299000	119139000	117219000	119259000	117459000	117482784.107946
3928	118272000	118296000	119136000	117216000	119256000	117456000	117490206.896552
3929	118269000	118293000	119133000	117213000	119253000	117453000	117497617.691154
3930	118266000	118290000	119130000	117210000	119250000	117450000	117505052.473763
3931	118263000	118287000	119127000	117207000	119247000	117447000	117512487.256372
3932	118308000	118284000	119124000	117324000	119244000	117564000	117519910.044978
3933	118329000	118401000	119121000	117321000	119241000	117561000	117527332.833583
3934	118326000	118398000	119118000	117318000	119238000	117558000	117534731.634183
3935	118347000	118515000	119115000	117315000	119235000	117555000	117542118.44078
3936	118344000	118512000	119112000	117312000	119232000	117552000	117549493.253373
3937	118341000	118509000	119109000	117309000	119229000	117549000	117556856.071964
3938	118338000	118506000	119106000	117306000	119226000	117546000	117564230.884558
3939	118335000	118503000	119103000	117303000	119223000	117543000	117571605.697151
3940	118380000	118500000	119100000	117420000	119340000	117540000	117578980.509745
3941	118377000	118497000	119097000	117417000	119337000	117537000	117586355.322339
3942	118374000	118494000	119094000	117414000	119334000	117534000	117593718.14093
3943	118371000	118491000	119091000	117411000	119331000	117531000	117601080.95952
3944	118368000	118488000	119088000	117408000	119328000	117528000	117608443.778111
3945	118413000	118485000	119205000	117405000	119325000	117645000	117615770.614693
3946	118434000	118602000	119202000	117402000	119322000	117642000	117623097.451274
3947	118479000	118599000	119199000	117399000	119439000	117759000	117630412.293853
3948	118524000	118716000	119196000	117396000	119556000	117756000	117637727.136432
3949	118569000	118713000	119193000	117513000	119553000	117873000	117645029.985008
3950	118566000	118710000	119190000	117510000	119550000	117870000	117652344.827586
3951	118563000	118707000	119187000	117507000	119547000	117867000	117659659.670165
3952	118560000	118704000	119184000	117504000	119544000	117864000	117666986.506747
3953	118581000	118701000	119181000	117501000	119661000	117861000	117674325.337331
3954	118578000	118698000	119178000	117498000	119658000	117858000	117681652.173913
3955	118575000	118695000	119175000	117495000	119655000	117855000	117688979.010495
3956	118572000	118692000	119172000	117492000	119652000	117852000	117696317.841079
3957	118569000	118689000	119169000	117489000	119649000	117849000	117703656.671664
3958	118566000	118686000	119166000	117486000	119646000	117846000	117710995.502249
3959	118611000	118803000	119163000	117483000	119643000	117963000	117718334.332834
3960	118656000	118800000	119160000	117600000	119760000	117960000	117725673.163418
3961	118653000	118797000	119157000	117597000	119757000	117957000	117733011.994003
3962	118650000	118794000	119154000	117594000	119754000	117954000	117740338.830585
3963	118671000	118911000	119151000	117591000	119751000	117951000	117747641.67916
3964	118716000	118908000	119268000	117588000	119868000	117948000	117754920.53973
3965	118761000	118905000	119265000	117585000	119985000	118065000	117762187.406297
3966	118782000	118902000	119382000	117582000	119982000	118062000	117769454.272864
3967	118779000	118899000	119379000	117579000	119979000	118059000	117776721.13943
3968	118776000	118896000	119376000	117576000	119976000	118056000	117783988.005997
3969	118797000	118893000	119373000	117573000	119973000	118173000	117791254.872564
3970	118818000	118890000	119370000	117690000	119970000	118170000	117798533.733133
3971	118815000	118887000	119367000	117687000	119967000	118167000	117805824.587706
3972	118836000	118884000	119364000	117684000	120084000	118164000	117813103.448276
3973	118833000	118881000	119361000	117681000	120081000	118161000	117820382.308846
3974	118830000	118878000	119358000	117678000	120078000	118158000	117827637.181409
3975	118827000	118875000	119355000	117675000	120075000	118155000	117834892.053973
3976	118824000	118872000	119352000	117672000	120072000	118152000	117842146.926537
3977	118845000	118869000	119349000	117789000	120069000	118149000	117849401.7991
3978	118842000	118866000	119346000	117786000	120066000	118146000	117856632.683658
3979	118839000	118863000	119343000	117783000	120063000	118143000	117863851.574213
3980	118860000	118980000	119340000	117780000	120060000	118140000	117871046.476762
3981	118857000	118977000	119337000	117777000	120057000	118137000	117878217.391304
3982	118878000	119094000	119334000	117774000	120054000	118134000	117885388.305847
3983	118899000	119091000	119331000	117891000	120051000	118131000	117892559.22039
3984	118920000	119088000	119328000	117888000	120048000	118248000	117899718.14093
3985	118941000	119085000	119325000	118005000	120045000	118245000	117906877.061469
3986	118938000	119082000	119322000	118002000	120042000	118242000	117914035.982009
3987	118935000	119079000	119319000	117999000	120039000	118239000	117921170.914543
3988	118956000	119196000	119316000	117996000	120036000	118236000	117928281.85907
3989	118953000	119193000	119313000	117993000	120033000	118233000	117935404.797601
3990	118950000	119190000	119310000	117990000	120030000	118230000	117942539.730135
3991	118971000	119187000	119307000	117987000	120027000	118347000	117949686.656672
3992	118968000	119184000	119304000	117984000	120024000	118344000	117956833.583208
3993	118965000	119181000	119301000	117981000	120021000	118341000	117963980.509745
3994	118962000	119178000	119298000	117978000	120018000	118338000	117971139.430285
3995	118959000	119175000	119295000	117975000	120015000	118335000	117978298.350825
3996	118980000	119172000	119412000	117972000	120012000	118332000	117985457.271364
3997	119001000	119169000	119409000	118089000	120009000	118329000	117992616.191904
3998	119022000	119166000	119526000	118086000	120006000	118326000	117999775.112444
3999	119043000	119163000	119643000	118083000	120003000	118323000	118006922.038981
4000	119040000	119160000	119640000	118080000	1.2e+08	118320000	118014056.971514
4001	119085000	119157000	119637000	118197000	120117000	118317000	118021179.910045
4002	119082000	119154000	119634000	118194000	120114000	118314000	118028290.854573
4003	119079000	119151000	119631000	118191000	120111000	118311000	118035389.805097
4004	119076000	119148000	119628000	118188000	120108000	118308000	118042476.761619
4005	119073000	119145000	119625000	118185000	120105000	118305000	118049551.724138
4006	119070000	119142000	119622000	118182000	120102000	118302000	118056602.698651
4007	119067000	119139000	119619000	118179000	120099000	118299000	118063653.673163
4008	119112000	119136000	119616000	118296000	120096000	118416000	118070692.653673
4009	119109000	119133000	119613000	118293000	120093000	118413000	118077719.64018
4010	119130000	119130000	119610000	118290000	120210000	118410000	118084746.626687
4011	119151000	119127000	119607000	118287000	120327000	118407000	118091773.613193
4012	119172000	119244000	119604000	118284000	120324000	118404000	118098776.611694
4013	119193000	119241000	119721000	118281000	120321000	118401000	118105767.616192
4014	119190000	119238000	119718000	118278000	120318000	118398000	118112734.632684
4015	119187000	119235000	119715000	118275000	120315000	118395000	118119689.655172
4016	119184000	119232000	119712000	118272000	120312000	118392000	118126644.677661
4017	119205000	119229000	119709000	118269000	120429000	118389000	118133575.712144
4018	119226000	119226000	119706000	118266000	120546000	118386000	118140494.752624
4019	119247000	119343000	119703000	118263000	120543000	118383000	118147401.7991
4020	119244000	119340000	119700000	118260000	120540000	118380000	118154296.851574
4021	119241000	119337000	119697000	118257000	120537000	118377000	118161191.904048
4022	119238000	119334000	119694000	118254000	120534000	118374000	118168062.968516
4023	119235000	119331000	119691000	118251000	120531000	118371000	118174934.032984
4024	119232000	119328000	119688000	118248000	120528000	118368000	118181781.109445
4025	119229000	119325000	119685000	118245000	120525000	118365000	118188628.185907
4026	119226000	119322000	119682000	118242000	120522000	118362000	118195475.262369
4027	119247000	119319000	119679000	118239000	120519000	118479000	118202322.338831
4028	119268000	119316000	119796000	118236000	120516000	118476000	118209157.421289
4029	119265000	119313000	119793000	118233000	120513000	118473000	118215968.515742
4030	119310000	119430000	119910000	118230000	120510000	118470000	118222767.616192
4031	119331000	119547000	119907000	118227000	120507000	118467000	118229554.722639
4032	119352000	119544000	120024000	118224000	120504000	118464000	118236341.829085
4033	119349000	119541000	120021000	118221000	120501000	118461000	118243128.935532
4034	119346000	119538000	120018000	118218000	120498000	118458000	118249904.047976
4035	119367000	119655000	120015000	118215000	120495000	118455000	118256679.16042
4036	119388000	119652000	120012000	118332000	120492000	118452000	118263442.278861
4037	119385000	119649000	120009000	118329000	120489000	118449000	118270205.397301
4038	119382000	119646000	120006000	118326000	120486000	118446000	118276944.527736
4039	119379000	119643000	120003000	118323000	120483000	118443000	118283683.658171
4040	119376000	119640000	1.2e+08	118320000	120480000	118440000	118290410.794603
4041	119397000	119637000	120117000	118317000	120477000	118437000	118297125.937031
4042	119418000	119634000	120114000	118314000	120474000	118554000	118303841.07946
4043	119415000	119631000	120111000	118311000	120471000	118551000	118310532.233883
4044	119436000	119748000	120108000	118308000	120468000	118548000	118317223.388306
4045	119481000	119745000	120105000	118425000	120585000	118545000	118323914.542729
4046	119502000	119742000	120102000	118422000	120582000	118662000	118330605.697151
4047	119499000	119739000	120099000	118419000	120579000	118659000	118337284.857571
4048	119496000	119736000	120096000	118416000	120576000	118656000	118343964.017991
4049	119493000	119733000	120093000	118413000	120573000	118653000	118350631.184408
4050	119514000	119730000	120210000	118410000	120570000	118650000	118357298.350825
4051	119511000	119727000	120207000	118407000	120567000	118647000	118363965.517241
4052	119508000	119724000	120204000	118404000	120564000	118644000	118370632.683658
4053	119529000	119721000	120321000	118401000	120561000	118641000	118377275.862069
4054	119526000	119718000	120318000	118398000	120558000	118638000	118383907.046477
4055	119523000	119715000	120315000	118395000	120555000	118635000	118390526.236882
4056	119520000	119712000	120312000	118392000	120552000	118632000	118397133.433283
4057	119517000	119709000	120309000	118389000	120549000	118629000	118403728.635682
4058	119514000	119706000	120306000	118386000	120546000	118626000	118410311.844078
4059	119535000	119703000	120423000	118383000	120543000	118623000	118416883.058471
4060	119532000	119700000	120420000	118380000	120540000	118620000	118423454.272864
4061	119577000	119817000	120417000	118377000	120657000	118617000	118430037.481259
4062	119598000	119814000	120414000	118374000	120774000	118614000	118436608.695652
4063	119619000	119931000	120411000	118371000	120771000	118611000	118443179.910045
4064	119640000	120048000	120408000	118368000	120768000	118608000	118449751.124438
4065	119685000	120165000	120525000	118365000	120765000	118605000	118456310.344828
4066	119682000	120162000	120522000	118362000	120762000	118602000	118462869.565217
4067	119679000	120159000	120519000	118359000	120759000	118599000	118469416.791604
4068	119676000	120156000	120516000	118356000	120756000	118596000	118475964.017991
4069	119697000	120153000	120513000	118473000	120753000	118593000	118482499.250375
4070	119694000	120150000	120510000	118470000	120750000	118590000	118489034.482759
4071	119691000	120147000	120507000	118467000	120747000	118587000	118495569.715142
4072	119712000	120144000	120504000	118464000	120864000	118584000	118502080.95952
4073	119709000	120141000	120501000	118461000	120861000	118581000	118508580.209895
4074	119706000	120138000	120498000	118458000	120858000	118578000	118515079.46027
4075	119727000	120255000	120495000	118455000	120855000	118575000	118521578.710645
4076	119724000	120252000	120492000	118452000	120852000	118572000	118528077.961019
4077	119745000	120249000	120489000	118449000	120969000	118569000	118534577.211394
4078	119766000	120246000	120486000	118446000	121086000	118566000	118541088.455772
4079	119763000	120243000	120483000	118443000	121083000	118563000	118547611.694153
4080	119760000	120240000	120480000	118440000	121080000	118560000	118554134.932534
4081	119757000	120237000	120477000	118437000	121077000	118557000	118560646.176912
4082	119778000	120354000	120474000	118434000	121074000	118554000	118567145.427286
4083	119775000	120351000	120471000	118431000	121071000	118551000	118573632.683658
4084	119772000	120348000	120468000	118428000	121068000	118548000	118580119.94003
4085	119769000	120345000	120465000	118425000	121065000	118545000	118586595.202399
4086	119790000	120342000	120462000	118422000	121182000	118542000	118593058.470765
4087	119811000	120339000	120459000	118419000	121299000	118539000	118599521.73913
4088	119808000	120336000	120456000	118416000	121296000	118536000	118605985.007496
4089	119805000	120333000	120453000	118413000	121293000	118533000	118612436.281859
4090	119826000	120450000	120450000	118410000	121290000	118530000	118618887.556222
4091	119895000	120567000	120447000	118527000	121407000	118527000	118625338.830585
4092	119916000	120564000	120444000	118524000	121404000	118644000	118631790.104948
4093	119913000	120561000	120441000	118521000	121401000	118641000	118638241.37931
4094	119958000	120558000	120438000	118518000	121518000	118758000	118644668.665667
4095	119979000	120555000	120435000	118515000	121635000	118755000	118651083.958021
4096	1.2e+08	120552000	120432000	118512000	121632000	118872000	118657511.244378
4097	119997000	120549000	120429000	118509000	121629000	118869000	118663950.524738
4098	119994000	120546000	120426000	118506000	121626000	118866000	118670365.817091
4099	119991000	120543000	120423000	118503000	121623000	118863000	118676781.109445
4100	119988000	120540000	120420000	118500000	121620000	118860000	118683208.395802
4101	119985000	120537000	120417000	118497000	121617000	118857000	118689647.676162
4102	119982000	120534000	120414000	118494000	121614000	118854000	118696098.950525
4103	119979000	120531000	120411000	118491000	121611000	118851000	118702550.224888
4104	1.2e+08	120528000	120528000	118488000	121608000	118848000	118709001.49925
4105	120021000	120525000	120645000	118485000	121605000	118845000	118715452.773613
4106	120018000	120522000	120642000	118482000	121602000	118842000	118721904.047976
4107	120015000	120519000	120639000	118479000	121599000	118839000	118728355.322339
4108	120060000	120516000	120636000	118596000	121596000	118956000	118734782.608696
4109	120057000	120513000	120633000	118593000	121593000	118953000	118741209.895052
4110	120054000	120510000	120630000	118590000	121590000	118950000	118747637.181409
4111	120051000	120507000	120627000	118587000	121587000	118947000	118754040.47976
4112	120048000	120504000	120624000	118584000	121584000	118944000	118760431.784108
4113	120045000	120501000	120621000	118581000	121581000	118941000	118766811.094453
4114	120042000	120498000	120618000	118578000	121578000	118938000	118773190.404798
4115	120039000	120495000	120615000	118575000	121575000	118935000	118779557.721139
4116	120036000	120492000	120612000	118572000	121572000	118932000	118785925.037481
4117	120033000	120489000	120609000	118569000	121569000	118929000	118792292.353823
4118	120030000	120486000	120606000	118566000	121566000	118926000	118798647.676162
4119	120027000	120483000	120603000	118563000	121563000	118923000	118804991.004498
4120	120024000	120480000	120600000	118560000	121560000	118920000	118811334.332834
4121	120021000	120477000	120597000	118557000	121557000	118917000	118817665.667166
4122	120018000	120474000	120594000	118554000	121554000	118914000	118823997.001499
4123	120015000	120471000	120591000	118551000	121551000	118911000	118830316.341829
4124	120012000	120468000	120588000	118548000	121548000	118908000	118836635.682159
4125	120057000	120465000	120705000	118545000	121665000	118905000	118842955.022489
4126	120078000	120582000	120702000	118542000	121662000	118902000	118849262.368816
4127	120099000	120699000	120699000	118539000	121659000	118899000	118855569.715142
4128	120120000	120696000	120816000	118536000	121656000	118896000	118861877.061469
4129	120117000	120693000	120813000	118533000	121653000	118893000	118868184.407796
4130	120138000	120690000	120810000	118650000	121650000	118890000	118874491.754123
4131	120159000	120687000	120807000	118767000	121647000	118887000	118880787.106447
4132	120156000	120684000	120804000	118764000	121644000	118884000	118887070.464768
4133	120153000	120681000	120801000	118761000	121641000	118881000	118893353.823088
4134	120150000	120678000	120798000	118758000	121638000	118878000	118899637.181409
4135	120171000	120675000	120795000	118875000	121635000	118875000	118905920.53973
4136	120168000	120672000	120792000	118872000	121632000	118872000	118912203.898051
4137	120165000	120669000	120789000	118869000	121629000	118869000	118918487.256372
4138	120162000	120666000	120786000	118866000	121626000	118866000	118924746.626687
4139	120183000	120663000	120903000	118863000	121623000	118863000	118930994.002999
4140	120204000	120780000	120900000	118860000	121620000	118860000	118937229.385307
4141	120201000	120777000	120897000	118857000	121617000	118857000	118943464.767616
4142	120222000	120774000	120894000	118854000	121734000	118854000	118949700.149925
4143	120219000	120771000	120891000	118851000	121731000	118851000	118955923.538231
4144	120240000	120768000	120888000	118848000	121728000	118968000	118962134.932534
4145	120237000	120765000	120885000	118845000	121725000	118965000	118968334.332834
4146	120234000	120762000	120882000	118842000	121722000	118962000	118974521.73913
4147	120231000	120759000	120879000	118839000	121719000	118959000	118980697.151424
4148	120252000	120876000	120876000	118836000	121716000	118956000	118986872.563718
4149	120249000	120873000	120873000	118833000	121713000	118953000	118993047.976012
4150	120270000	120870000	120870000	118950000	121710000	118950000	118999223.388306
4151	120267000	120867000	120867000	118947000	121707000	118947000	119005398.8006
4152	120288000	120984000	120864000	118944000	121704000	118944000	119011574.212894
4153	120309000	120981000	120981000	118941000	121701000	118941000	119017749.625187
4154	120306000	120978000	120978000	118938000	121698000	118938000	119023925.037481
4155	120327000	120975000	121095000	118935000	121695000	118935000	119030088.455772
4156	120396000	121092000	121092000	119052000	121812000	118932000	119036251.874063
4157	120393000	121089000	121089000	119049000	121809000	118929000	119042403.298351
4158	120390000	121086000	121086000	119046000	121806000	118926000	119048554.722639
4159	120387000	121083000	121083000	119043000	121803000	118923000	119054694.152924
4160	120384000	121080000	121080000	119040000	121800000	118920000	119060833.583208
4161	120405000	121077000	121077000	119037000	121797000	119037000	119066961.01949
4162	120426000	121074000	121194000	119034000	121794000	119034000	119073100.449775
4163	120423000	121071000	121191000	119031000	121791000	119031000	119079251.874063
4164	120420000	121068000	121188000	119028000	121788000	119028000	119085403.298351
4165	120441000	121065000	121185000	119145000	121785000	119025000	119091554.722639
4166	120438000	121062000	121182000	119142000	121782000	119022000	119097694.152924
4167	120459000	121059000	121179000	119259000	121779000	119019000	119103821.589205
4168	120480000	121056000	121176000	119376000	121776000	119016000	119109949.025487
4169	120477000	121053000	121173000	119373000	121773000	119013000	119116076.461769
