envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4185	119517000	119565000	118125000	120285000	119685000	119925000	118398439.28036
4186	119538000	119682000	118122000	120282000	119682000	119922000	118405166.416792
4187	119535000	119679000	118119000	120279000	119679000	119919000	118411905.547226
4188	119532000	119676000	118116000	120276000	119676000	119916000	118418656.671664
4189	119577000	119793000	118113000	120273000	119673000	120033000	118425395.802099
4190	119622000	119910000	118110000	120270000	119790000	120030000	118432134.932534
4191	119619000	119907000	118107000	120267000	119787000	120027000	118438874.062969
4192	119616000	119904000	118104000	120264000	119784000	120024000	118445613.193403
4193	119637000	120021000	118101000	120261000	119781000	120021000	118452352.323838
4194	119634000	120018000	118098000	120258000	119778000	120018000	118459091.454273
4195	119631000	120015000	118095000	120255000	119775000	120015000	118465818.590705
4196	119628000	120012000	118092000	120252000	119772000	120012000	118472521.73913
4197	119625000	120009000	118089000	120249000	119769000	120009000	118479212.893553
4198	119646000	120006000	118086000	120366000	119766000	120006000	118485904.047976
4199	119667000	120003000	118203000	120363000	119763000	120003000	118492607.196402
4200	119664000	1.2e+08	118200000	120360000	119760000	1.2e+08	118499322.338831
4201	119709000	119997000	118317000	120357000	119757000	120117000	118506049.475262
4202	119730000	119994000	118314000	120474000	119754000	120114000	118512776.611694
4203	119751000	119991000	118431000	120471000	119751000	120111000	118519479.76012
4204	119748000	119988000	118428000	120468000	119748000	120108000	118526182.908546
4205	119745000	119985000	118425000	120465000	119745000	120105000	118532874.062969
4206	119742000	119982000	118422000	120462000	119742000	120102000	118539565.217391
4207	119763000	119979000	118419000	120459000	119859000	120099000	118546244.377811
4208	119760000	119976000	118416000	120456000	119856000	120096000	118552911.544228
4209	119757000	119973000	118413000	120453000	119853000	120093000	118559566.716642
4210	119754000	119970000	118410000	120450000	119850000	120090000	118566209.895052
4211	119751000	119967000	118407000	120447000	119847000	120087000	118572841.07946
4212	119748000	119964000	118404000	120444000	119844000	120084000	118579460.269865
4213	119745000	119961000	118401000	120441000	119841000	120081000	118586079.46027
4214	119742000	119958000	118398000	120438000	119838000	120078000	118592698.650675
4215	119763000	119955000	118395000	120435000	119955000	120075000	118599317.841079
4216	119784000	119952000	118392000	120432000	119952000	120192000	118605937.031484
4217	119781000	119949000	118389000	120429000	119949000	120189000	118612544.227886
4218	119802000	119946000	118506000	120426000	119946000	120186000	118619139.430285
4219	119799000	119943000	118503000	120423000	119943000	120183000	118625734.632684
4220	119820000	119940000	118620000	120420000	119940000	120180000	118632329.835082
4221	119817000	119937000	118617000	120417000	119937000	120177000	118638913.043478
4222	119814000	119934000	118614000	120414000	119934000	120174000	118645484.257871
4223	119811000	119931000	118611000	120411000	119931000	120171000	118652043.478261
4224	119808000	119928000	118608000	120408000	119928000	120168000	118658602.698651
4225	119829000	119925000	118725000	120405000	119925000	120165000	118665161.91904
4226	119850000	120042000	118722000	120402000	119922000	120162000	118671721.13943
4227	119847000	120039000	118719000	120399000	119919000	120159000	118678280.35982
4228	119844000	120036000	118716000	120396000	119916000	120156000	118684839.58021
4229	119841000	120033000	118713000	120393000	119913000	120153000	118691422.788606
4230	119862000	120030000	118830000	120390000	119910000	120150000	118697994.002999
4231	119907000	120027000	118827000	120507000	120027000	120147000	118704565.217391
4232	119904000	120024000	118824000	120504000	120024000	120144000	118711124.437781
4233	119925000	120021000	118941000	120501000	120021000	120141000	118717683.658171
4234	119922000	120018000	118938000	120498000	120018000	120138000	118724242.878561
4235	119919000	120015000	118935000	120495000	120015000	120135000	118730802.098951
4236	119940000	120132000	118932000	120492000	120012000	120132000	118737361.31934
4237	119937000	120129000	118929000	120489000	120009000	120129000	118743920.53973
4238	119934000	120126000	118926000	120486000	120006000	120126000	118750455.772114
4239	119931000	120123000	118923000	120483000	120003000	120123000	118756991.004498
4240	119928000	120120000	118920000	120480000	1.2e+08	120120000	118763514.242879
4241	119949000	120117000	118917000	120477000	120117000	120117000	118770037.481259
4242	119946000	120114000	118914000	120474000	120114000	120114000	118776572.713643
4243	119943000	120111000	118911000	120471000	120111000	120111000	118783095.952024
4244	119964000	120228000	118908000	120468000	120108000	120108000	118789619.190405
4245	119985000	120225000	118905000	120465000	120105000	120225000	118796130.434783
4246	119982000	120222000	118902000	120462000	120102000	120222000	118802653.673163
4247	120003000	120219000	119019000	120459000	120099000	120219000	118809152.923538
4248	1.2e+08	120216000	119016000	120456000	120096000	120216000	118815652.173913
4249	120045000	120333000	119013000	120573000	120093000	120213000	118822139.430285
4250	120066000	120450000	119010000	120570000	120090000	120210000	118828626.686657
4251	120087000	120447000	119007000	120687000	120087000	120207000	118835113.943028
4252	120084000	120444000	119004000	120684000	120084000	120204000	118841613.193403
4253	120081000	120441000	119001000	120681000	120081000	120201000	118848088.455772
4254	120078000	120438000	118998000	120678000	120078000	120198000	118854563.718141
4255	120075000	120435000	118995000	120675000	120075000	120195000	118861038.98051
4256	120072000	120432000	118992000	120672000	120072000	120192000	118867526.236882
4257	120093000	120549000	118989000	120669000	120069000	120189000	118874001.49925
4258	120090000	120546000	118986000	120666000	120066000	120186000	118880452.773613
4259	120087000	120543000	118983000	120663000	120063000	120183000	118886880.05997
4260	120084000	120540000	118980000	120660000	120060000	120180000	118893295.352324
4261	120081000	120537000	118977000	120657000	120057000	120177000	118899698.650675
4262	120078000	120534000	118974000	120654000	120054000	120174000	118906077.961019
4263	120075000	120531000	118971000	120651000	120051000	120171000	118912457.271364
4264	120072000	120528000	118968000	120648000	120048000	120168000	118918824.587706
4265	120069000	120525000	118965000	120645000	120045000	120165000	118925191.904048
4266	120066000	120522000	118962000	120642000	120042000	120162000	118931547.226387
4267	120063000	120519000	118959000	120639000	120039000	120159000	118937902.548726
4268	120060000	120516000	118956000	120636000	120036000	120156000	118944257.871064
4269	120057000	120513000	118953000	120633000	120033000	120153000	118950625.187406
4270	120078000	120510000	118950000	120630000	120030000	120270000	118956992.503748
4271	120075000	120507000	118947000	120627000	120027000	120267000	118963359.82009
4272	120072000	120504000	118944000	120624000	120024000	120264000	118969727.136432
4273	120069000	120501000	118941000	120621000	120021000	120261000	118976094.452774
4274	120066000	120498000	118938000	120618000	120018000	120258000	118982449.775112
4275	120063000	120495000	118935000	120615000	120015000	120255000	118988805.097451
4276	120060000	120492000	118932000	120612000	120012000	120252000	118995160.41979
4277	120105000	120489000	119049000	120729000	120009000	120249000	119001503.748126
4278	120102000	120486000	119046000	120726000	120006000	120246000	119007847.076462
4279	120099000	120483000	119043000	120723000	120003000	120243000	119014178.410795
4280	120096000	120480000	119040000	120720000	1.2e+08	120240000	119020509.745127
4281	120093000	120477000	119037000	120717000	119997000	120237000	119026841.07946
4282	120090000	120474000	119034000	120714000	119994000	120234000	119033148.425787
4283	120135000	120591000	119031000	120831000	119991000	120231000	119039467.766117
4284	120132000	120588000	119028000	120828000	119988000	120228000	119045799.10045
4285	120129000	120585000	119025000	120825000	119985000	120225000	119052130.434783
4286	120150000	120582000	119022000	120942000	119982000	120222000	119058461.769115
4287	120171000	120699000	119019000	120939000	119979000	120219000	119064781.109445
4288	120168000	120696000	119016000	120936000	119976000	120216000	119071100.449775
4289	120189000	120813000	119013000	120933000	119973000	120213000	119077419.790105
4290	120210000	120930000	119010000	120930000	119970000	120210000	119083727.136432
4291	120207000	120927000	119007000	120927000	119967000	120207000	119090034.482759
4292	120204000	120924000	119004000	120924000	119964000	120204000	119096329.835082
4293	120225000	120921000	119001000	120921000	120081000	120201000	119102625.187406
4294	120270000	121038000	119118000	120918000	120078000	120198000	119108920.53973
4295	120267000	121035000	119115000	120915000	120075000	120195000	119115215.892054
4296	120288000	121032000	119112000	121032000	120072000	120192000	119121511.244378
4297	120285000	121029000	119109000	121029000	120069000	120189000	119127782.608696
4298	120282000	121026000	119106000	121026000	120066000	120186000	119134065.967016
4299	120279000	121023000	119103000	121023000	120063000	120183000	119140361.31934
4300	120276000	121020000	119100000	121020000	120060000	120180000	119146656.671664
4301	120297000	121017000	119097000	121017000	120177000	120177000	119152952.023988
4302	120294000	121014000	119094000	121014000	120174000	120174000	119159235.382309
4303	120291000	121011000	119091000	121011000	120171000	120171000	119165518.74063
4304	120288000	121008000	119088000	121008000	120168000	120168000	119171802.098951
4305	120285000	121005000	119085000	121005000	120165000	120165000	119178085.457271
4306	120282000	121002000	119082000	121002000	120162000	120162000	119184380.809595
4307	120303000	121119000	119079000	120999000	120159000	120159000	119190676.161919
4308	120324000	121116000	119196000	120996000	120156000	120156000	119196959.52024
4309	120345000	121113000	119193000	120993000	120273000	120153000	119203230.884558
4310	120366000	121110000	119190000	120990000	120390000	120150000	119209490.254873
4311	120363000	121107000	119187000	120987000	120387000	120147000	119215725.637181
4312	120360000	121104000	119184000	120984000	120384000	120144000	119221961.01949
4313	120357000	121101000	119181000	120981000	120381000	120141000	119228184.407796
4314	120354000	121098000	119178000	120978000	120378000	120138000	119234395.802099
4315	120399000	121095000	119175000	120975000	120495000	120255000	119240607.196402
4316	120420000	121092000	119172000	120972000	120612000	120252000	119246818.590705
4317	120417000	121089000	119169000	120969000	120609000	120249000	119253029.985007
4318	120414000	121086000	119166000	120966000	120606000	120246000	119259229.385307
4319	120435000	121083000	119283000	120963000	120603000	120243000	119265428.785607
4320	120432000	121080000	119280000	120960000	120600000	120240000	119271604.197901
4321	120429000	121077000	119277000	120957000	120597000	120237000	119277779.610195
4322	120450000	121194000	119274000	120954000	120594000	120234000	119283955.022489
4323	120471000	121191000	119271000	120951000	120591000	120351000	119290142.428786
4324	120468000	121188000	119268000	120948000	120588000	120348000	119296341.829085
4325	120489000	121185000	119385000	120945000	120585000	120345000	119302541.229385
4326	120486000	121182000	119382000	120942000	120582000	120342000	119308728.635682
4327	120483000	121179000	119379000	120939000	120579000	120339000	119314904.047976
4328	120480000	121176000	119376000	120936000	120576000	120336000	119321067.466267
4329	120477000	121173000	119373000	120933000	120573000	120333000	119327230.884558
4330	120474000	121170000	119370000	120930000	120570000	120330000	119333406.296852
4331	120471000	121167000	119367000	120927000	120567000	120327000	119339557.721139
4332	120468000	121164000	119364000	120924000	120564000	120324000	119345709.145427
4333	120465000	121161000	119361000	120921000	120561000	120321000	119351860.569715
4334	120486000	121158000	119358000	120918000	120678000	120318000	119357988.005997
4335	120483000	121155000	119355000	120915000	120675000	120315000	119364115.442279
4336	120480000	121152000	119352000	120912000	120672000	120312000	119370242.878561
4337	120501000	121149000	119469000	120909000	120669000	120309000	119376346.326837
4338	120498000	121146000	119466000	120906000	120666000	120306000	119382437.781109
4339	120495000	121143000	119463000	120903000	120663000	120303000	119388529.235382
4340	120492000	121140000	119460000	120900000	120660000	120300000	119394620.689655
4341	120489000	121137000	119457000	120897000	120657000	120297000	119400712.143928
4342	120510000	121134000	119454000	120894000	120774000	120294000	119406803.598201
4343	120507000	121131000	119451000	120891000	120771000	120291000	119412871.064468
4344	120504000	121128000	119448000	120888000	120768000	120288000	119418938.530735
4345	120525000	121125000	119445000	120885000	120885000	120285000	119425017.991005
4346	120522000	121122000	119442000	120882000	120882000	120282000	119431085.457271
4347	120519000	121119000	119439000	120879000	120879000	120279000	119437140.929535
4348	120516000	121116000	119436000	120876000	120876000	120276000	119443196.401799
4349	120537000	121113000	119553000	120873000	120873000	120273000	119449251.874063
4350	120534000	121110000	119550000	120870000	120870000	120270000	119455295.352324
4351	120555000	121107000	119547000	120867000	120987000	120267000	119461338.830585
4352	120552000	121104000	119544000	120864000	120984000	120264000	119467370.314843
4353	120549000	121101000	119541000	120861000	120981000	120261000	119473389.805097
4354	120546000	121098000	119538000	120858000	120978000	120258000	119479409.295352
4355	120543000	121095000	119535000	120855000	120975000	120255000	119485440.77961
4356	120564000	121092000	119532000	120852000	120972000	120372000	119491472.263868
4357	120561000	121089000	119529000	120849000	120969000	120369000	119497491.754123
4358	120558000	121086000	119526000	120846000	120966000	120366000	119503523.238381
4359	120555000	121083000	119523000	120843000	120963000	120363000	119509554.722639
4360	120552000	121080000	119520000	120840000	120960000	120360000	119515586.206897
4361	120549000	121077000	119517000	120837000	120957000	120357000	119521617.691154
4362	120546000	121074000	119514000	120834000	120954000	120354000	119527637.181409
4363	120543000	121071000	119511000	120831000	120951000	120351000	119533656.671664
4364	120540000	121068000	119508000	120828000	120948000	120348000	119539664.167916
4365	120537000	121065000	119505000	120825000	120945000	120345000	119545659.670165
4366	120558000	121062000	119622000	120822000	120942000	120342000	119551655.172414
4367	120555000	121059000	119619000	120819000	120939000	120339000	119557638.68066
4368	120552000	121056000	119616000	120816000	120936000	120336000	119563610.194903
4369	120549000	121053000	119613000	120813000	120933000	120333000	119569581.709145
4370	120594000	121050000	119610000	120930000	120930000	120450000	119575565.217391
4371	120591000	121047000	119607000	120927000	120927000	120447000	119581548.725637
4372	120588000	121044000	119604000	120924000	120924000	120444000	119587532.233883
4373	120585000	121041000	119601000	120921000	120921000	120441000	119593515.742129
4374	120582000	121038000	119598000	120918000	120918000	120438000	119599499.250375
4375	120603000	121035000	119715000	120915000	120915000	120435000	119605482.758621
4376	120600000	121032000	119712000	120912000	120912000	120432000	119611454.272864
4377	120621000	121029000	119829000	120909000	120909000	120429000	119617413.793103
4378	120618000	121026000	119826000	120906000	120906000	120426000	119623373.313343
4379	120615000	121023000	119823000	120903000	120903000	120423000	119629332.833583
4380	120636000	121020000	119820000	120900000	120900000	120540000	119635292.353823
4381	120633000	121017000	119817000	120897000	120897000	120537000	119641251.874063
4382	120630000	121014000	119814000	120894000	120894000	120534000	119647211.394303
4383	120627000	121011000	119811000	120891000	120891000	120531000	119653146.926537
4384	120648000	121128000	119808000	120888000	120888000	120528000	119659070.464768
4385	120645000	121125000	119805000	120885000	120885000	120525000	119664994.002998
4386	120642000	121122000	119802000	120882000	120882000	120522000	119670917.541229
4387	120639000	121119000	119799000	120879000	120879000	120519000	119676829.085457
4388	120636000	121116000	119796000	120876000	120876000	120516000	119682740.629685
4389	120633000	121113000	119793000	120873000	120873000	120513000	119688664.167916
4390	120630000	121110000	119790000	120870000	120870000	120510000	119694599.70015
4391	120651000	121107000	119787000	120867000	120867000	120627000	119700523.238381
4392	120648000	121104000	119784000	120864000	120864000	120624000	119706458.770615
4393	120669000	121101000	119781000	120861000	120861000	120741000	119712394.302849
4394	120690000	121098000	119778000	120858000	120858000	120858000	119718329.835082
4395	120687000	121095000	119775000	120855000	120855000	120855000	119724253.373313
4396	120684000	121092000	119772000	120852000	120852000	120852000	119730176.911544
4397	120681000	121089000	119769000	120849000	120849000	120849000	119736076.461769
4398	120678000	121086000	119766000	120846000	120846000	120846000	119741976.011994
4399	120699000	121083000	119883000	120843000	120843000	120843000	119747863.568216
4400	120696000	121080000	119880000	120840000	120840000	120840000	119753751.124438
4401	120717000	121077000	119997000	120837000	120837000	120837000	119759626.686657
4402	120714000	121074000	119994000	120834000	120834000	120834000	119765502.248876
4403	120711000	121071000	119991000	120831000	120831000	120831000	119771377.811094
4404	120708000	121068000	119988000	120828000	120828000	120828000	119777241.37931
4405	120705000	121065000	119985000	120825000	120825000	120825000	119783128.935532
4406	120702000	121062000	119982000	120822000	120822000	120822000	119789016.491754
4407	120699000	121059000	119979000	120819000	120819000	120819000	119794904.047976
4408	120696000	121056000	119976000	120816000	120816000	120816000	119800779.610195
4409	120693000	121053000	119973000	120813000	120813000	120813000	119806655.172414
4410	120690000	121050000	119970000	120810000	120810000	120810000	119812530.734633
4411	120687000	121047000	119967000	120807000	120807000	120807000	119818406.296852
4412	120684000	121044000	119964000	120804000	120804000	120804000	119824269.865067
4413	120729000	121161000	119961000	120801000	120921000	120801000	119830121.43928
4414	120750000	121158000	119958000	120918000	120918000	120798000	119835973.013493
4415	120771000	121155000	119955000	121035000	120915000	120795000	119841824.587706
4416	120792000	121152000	119952000	121032000	120912000	120912000	119847652.173913
4417	120789000	121149000	119949000	121029000	120909000	120909000	119853479.76012
4418	120786000	121146000	119946000	121026000	120906000	120906000	119859283.358321
4419	120807000	121143000	119943000	121023000	121023000	120903000	119865074.962519
4420	120804000	121140000	119940000	121020000	121020000	120900000	119870866.566717
4421	120801000	121137000	119937000	121017000	121017000	120897000	119876646.176912
4422	120846000	121254000	119934000	121014000	121134000	120894000	119882389.805097
4423	120843000	121251000	119931000	121011000	121131000	120891000	119888133.433283
4424	120840000	121248000	119928000	121008000	121128000	120888000	119893877.061469
4425	120837000	121245000	119925000	121005000	121125000	120885000	119899608.695652
4426	120834000	121242000	119922000	121002000	121122000	120882000	119905352.323838
4427	120831000	121239000	119919000	120999000	121119000	120879000	119911095.952024
4428	120828000	121236000	119916000	120996000	121116000	120876000	119916827.586207
4429	120825000	121233000	119913000	120993000	121113000	120873000	119922547.226387
4430	120822000	121230000	119910000	120990000	121110000	120870000	119928266.866567
4431	120819000	121227000	119907000	120987000	121107000	120867000	119933974.512744
4432	120816000	121224000	119904000	120984000	121104000	120864000	119939682.158921
4433	120813000	121221000	119901000	120981000	121101000	120861000	119945389.805097
4434	120810000	121218000	119898000	120978000	121098000	120858000	119951085.457271
4435	120807000	121215000	119895000	120975000	121095000	120855000	119956781.109445
4436	120804000	121212000	119892000	120972000	121092000	120852000	119962476.761619
4437	120801000	121209000	119889000	120969000	121089000	120849000	119968172.413793
4438	120798000	121206000	119886000	120966000	121086000	120846000	119973868.065967
4439	120795000	121203000	119883000	120963000	121083000	120843000	119979551.724138
4440	120792000	121200000	119880000	120960000	121080000	120840000	119985235.382309
4441	120789000	121197000	119877000	120957000	121077000	120837000	119990919.04048
4442	120810000	121194000	119874000	121074000	121074000	120834000	119996602.698651
4443	120807000	121191000	119871000	121071000	121071000	120831000	120002274.362819
4444	120804000	121188000	119868000	121068000	121068000	120828000	120007934.032984
4445	120801000	121185000	119865000	121065000	121065000	120825000	120013605.697151
4446	120798000	121182000	119862000	121062000	121062000	120822000	120019277.361319
4447	120795000	121179000	119859000	121059000	121059000	120819000	120024937.031484
4448	120792000	121176000	119856000	121056000	121056000	120816000	120030584.707646
4449	120813000	121173000	119853000	121173000	121053000	120813000	120036232.383808
4450	120834000	121290000	119850000	121170000	121050000	120810000	120041880.05997
4451	120831000	121287000	119847000	121167000	121047000	120807000	120047515.742129
4452	120852000	121284000	119844000	121164000	121164000	120804000	120053139.430285
4453	120849000	121281000	119841000	121161000	121161000	120801000	120058763.118441
4454	120846000	121278000	119838000	121158000	121158000	120798000	120064374.812594
4455	120867000	121275000	119835000	121275000	121155000	120795000	120069974.512744
4456	120888000	121272000	119832000	121392000	121152000	120792000	120075562.218891
4457	120885000	121269000	119829000	121389000	121149000	120789000	120081149.925037
4458	120882000	121266000	119826000	121386000	121146000	120786000	120086737.631184
4459	120879000	121263000	119823000	121383000	121143000	120783000	120092313.343328
4460	120924000	121380000	119940000	121380000	121140000	120780000	120097889.055472
4461	120921000	121377000	119937000	121377000	121137000	120777000	120103464.767616
4462	120918000	121374000	119934000	121374000	121134000	120774000	120109040.47976
4463	120939000	121491000	119931000	121371000	121131000	120771000	120114604.197901
4464	120936000	121488000	119928000	121368000	121128000	120768000	120120155.922039
4465	120933000	121485000	119925000	121365000	121125000	120765000	120125695.652174
4466	120954000	121482000	119922000	121362000	121242000	120762000	120131223.388306
4467	120951000	121479000	119919000	121359000	121239000	120759000	120136739.130435
4468	120972000	121596000	119916000	121356000	121236000	120756000	120142254.872564
4469	120993000	121713000	119913000	121353000	121233000	120753000	120147770.614693
4470	120990000	121710000	119910000	121350000	121230000	120750000	120153286.356822
4471	120987000	121707000	119907000	121347000	121227000	120747000	120158802.098951
4472	120984000	121704000	119904000	121344000	121224000	120744000	120164317.841079
4473	121005000	121701000	119901000	121341000	121341000	120741000	120169833.583208
4474	121026000	121698000	119898000	121338000	121338000	120858000	120175349.325337
4475	121071000	121695000	120015000	121335000	121455000	120855000	120180853.073463
4476	121068000	121692000	120012000	121332000	121452000	120852000	120186344.827586
4477	121065000	121689000	120009000	121329000	121449000	120849000	120191836.581709
4478	121062000	121686000	120006000	121326000	121446000	120846000	120197328.335832
4479	121059000	121683000	120003000	121323000	121443000	120843000	120202808.095952
4480	121056000	121680000	1.2e+08	121320000	121440000	120840000	120208287.856072
4481	121053000	121677000	119997000	121317000	121437000	120837000	120213743.628186
4482	121074000	121674000	119994000	121314000	121434000	120954000	120219175.412294
4483	121095000	121791000	119991000	121311000	121431000	120951000	120224619.190405
4484	121092000	121788000	119988000	121308000	121428000	120948000	120230062.968516
4485	121089000	121785000	119985000	121305000	121425000	120945000	120235482.758621
4486	121086000	121782000	119982000	121302000	121422000	120942000	120240890.554723
4487	121107000	121779000	120099000	121299000	121419000	120939000	120246298.350825
4488	121128000	121896000	120096000	121296000	121416000	120936000	120251682.158921
4489	121125000	121893000	120093000	121293000	121413000	120933000	120257065.967016
4490	121122000	121890000	120090000	121290000	121410000	120930000	120262425.787106
4491	121143000	121887000	120087000	121407000	121407000	120927000	120267785.607196
4492	121140000	121884000	120084000	121404000	121404000	120924000	120273145.427286
4493	121137000	121881000	120081000	121401000	121401000	120921000	120278505.247376
4494	121134000	121878000	120078000	121398000	121398000	120918000	120283865.067466
4495	121155000	121875000	120075000	121395000	121515000	120915000	120289224.887556
4496	121176000	121872000	120192000	121392000	121512000	120912000	120294572.713643
4497	121173000	121869000	120189000	121389000	121509000	120909000	120299896.551724
4498	121170000	121866000	120186000	121386000	121506000	120906000	120305220.389805
4499	121167000	121863000	120183000	121383000	121503000	120903000	120310544.227886
4500	121188000	121860000	120180000	121500000	121500000	120900000	120315868.065967
4501	121185000	121857000	120177000	121497000	121497000	120897000	120321191.904048
4502	121182000	121854000	120174000	121494000	121494000	120894000	120326515.742129
4503	121203000	121851000	120171000	121491000	121491000	121011000	120331827.586207
4504	121200000	121848000	120168000	121488000	121488000	121008000	120337127.436282
4505	121197000	121845000	120165000	121485000	121485000	121005000	120342415.292354
4506	121218000	121842000	120162000	121602000	121482000	121002000	120347691.154423
4507	121215000	121839000	120159000	121599000	121479000	120999000	120352955.022489
4508	121236000	121836000	120276000	121596000	121476000	120996000	120358206.896552
4509	121233000	121833000	120273000	121593000	121473000	120993000	120363446.776612
4510	121254000	121830000	120390000	121590000	121470000	120990000	120368674.662669
4511	121251000	121827000	120387000	121587000	121467000	120987000	120373902.548726
4512	121248000	121824000	120384000	121584000	121464000	120984000	120379130.434783
4513	121245000	121821000	120381000	121581000	121461000	120981000	120384346.326837
4514	121266000	121938000	120378000	121578000	121458000	120978000	120389550.224888
4515	121287000	121935000	120495000	121575000	121455000	120975000	120394766.116942
4516	121284000	121932000	120492000	121572000	121452000	120972000	120399982.008996
4517	121281000	121929000	120489000	121569000	121449000	120969000	120405197.901049
4518	121278000	121926000	120486000	121566000	121446000	120966000	120410413.793103
4519	121275000	121923000	120483000	121563000	121443000	120963000	120415629.685157
4520	121272000	121920000	120480000	121560000	121440000	120960000	120420833.583208
4521	121269000	121917000	120477000	121557000	121437000	120957000	120426025.487256
4522	121290000	121914000	120594000	121554000	121434000	120954000	120431205.397301
4523	121287000	121911000	120591000	121551000	121431000	120951000	120436373.313343
4524	121332000	121908000	120708000	121668000	121428000	120948000	120441529.235382
4525	121329000	121905000	120705000	121665000	121425000	120945000	120446697.151424
4526	121326000	121902000	120702000	121662000	121422000	120942000	120451865.067466
4527	121347000	121899000	120819000	121659000	121419000	120939000	120457032.983508
4528	121368000	122016000	120816000	121656000	121416000	120936000	120462200.89955
4529	121389000	122013000	120933000	121653000	121413000	120933000	120467368.815592
4530	121410000	122010000	120930000	121770000	121410000	120930000	120472524.737631
4531	121407000	122007000	120927000	121767000	121407000	120927000	120477680.65967
4532	121428000	122124000	120924000	121764000	121404000	120924000	120482836.581709
4533	121449000	122121000	121041000	121761000	121401000	120921000	120487980.509745
4534	121446000	122118000	121038000	121758000	121398000	120918000	120493124.437781
4535	121443000	122115000	121035000	121755000	121395000	120915000	120498268.365817
4536	121440000	122112000	121032000	121752000	121392000	120912000	120503424.287856
4537	121437000	122109000	121029000	121749000	121389000	120909000	120508580.209895
4538	121434000	122106000	121026000	121746000	121386000	120906000	120513736.131934
4539	121455000	122103000	121143000	121743000	121383000	120903000	120518892.053973
4540	121452000	122100000	121140000	121740000	121380000	120900000	120524047.976012
4541	121449000	122097000	121137000	121737000	121377000	120897000	120529191.904048
4542	121446000	122094000	121134000	121734000	121374000	120894000	120534323.838081
4543	121443000	122091000	121131000	121731000	121371000	120891000	120539443.778111
4544	121440000	122088000	121128000	121728000	121368000	120888000	120544551.724138
4545	121437000	122085000	121125000	121725000	121365000	120885000	120549647.676162
4546	121434000	122082000	121122000	121722000	121362000	120882000	120554755.622189
4547	121431000	122079000	121119000	121719000	121359000	120879000	120559851.574213
4548	121428000	122076000	121116000	121716000	121356000	120876000	120564947.526237
4549	121449000	122073000	121233000	121713000	121353000	120873000	120570055.472264
4550	121446000	122070000	121230000	121710000	121350000	120870000	120575175.412294
4551	121443000	122067000	121227000	121707000	121347000	120867000	120580283.358321
4552	121440000	122064000	121224000	121704000	121344000	120864000	120585391.304348
4553	121437000	122061000	121221000	121701000	121341000	120861000	120590487.256372
4554	121458000	122058000	121218000	121698000	121458000	120858000	120595571.214393
4555	121455000	122055000	121215000	121695000	121455000	120855000	120600655.172414
4556	121452000	122052000	121212000	121692000	121452000	120852000	120605727.136432
4557	121473000	122049000	121329000	121689000	121449000	120849000	120610799.10045
4558	121494000	122046000	121326000	121806000	121446000	120846000	120615871.064468
4559	121491000	122043000	121323000	121803000	121443000	120843000	120620931.034483
4560	121488000	122040000	121320000	121800000	121440000	120840000	120625979.010495
4561	121485000	122037000	121317000	121797000	121437000	120837000	120631026.986507
4562	121482000	122034000	121314000	121794000	121434000	120834000	120636074.962519
4563	121503000	122031000	121311000	121791000	121551000	120831000	120641110.944528
4564	121524000	122028000	121428000	121788000	121548000	120828000	120646158.92054
4565	121521000	122025000	121425000	121785000	121545000	120825000	120651206.896552
4566	121566000	122022000	121422000	121902000	121542000	120942000	120656266.866567
4567	121587000	122019000	121419000	121899000	121539000	121059000	120661326.836582
4568	121584000	122016000	121416000	121896000	121536000	121056000	120666362.818591
4569	121605000	122013000	121413000	122013000	121533000	121053000	120671398.8006
4570	121626000	122010000	121410000	122010000	121530000	121170000	120676434.782609
4571	121623000	122007000	121407000	122007000	121527000	121167000	120681458.770615
4572	121620000	122004000	121404000	122004000	121524000	121164000	120686446.776612
4573	121617000	122001000	121401000	122001000	121521000	121161000	120691422.788606
4574	121614000	121998000	121398000	121998000	121518000	121158000	120696398.8006
4575	121611000	121995000	121395000	121995000	121515000	121155000	120701374.812594
4576	121608000	121992000	121392000	121992000	121512000	121152000	120706350.824588
4577	121605000	121989000	121389000	121989000	121509000	121149000	120711338.830585
4578	121602000	121986000	121386000	121986000	121506000	121146000	120716314.842579
4579	121599000	121983000	121383000	121983000	121503000	121143000	120721290.854573
4580	121620000	121980000	121380000	121980000	121500000	121260000	120726266.866567
4581	121617000	121977000	121377000	121977000	121497000	121257000	120731218.890555
4582	121614000	121974000	121374000	121974000	121494000	121254000	120736170.914543
4583	121611000	121971000	121371000	121971000	121491000	121251000	120741098.950525
4584	121632000	121968000	121368000	121968000	121488000	121368000	120746014.992504
4585	121629000	121965000	121365000	121965000	121485000	121365000	120750931.034483
4586	121650000	121962000	121362000	121962000	121602000	121362000	120755847.076462
4587	121647000	121959000	121359000	121959000	121599000	121359000	120760763.118441
4588	121644000	121956000	121356000	121956000	121596000	121356000	120765691.154423
4589	121641000	121953000	121353000	121953000	121593000	121353000	120770607.196402
4590	121638000	121950000	121350000	121950000	121590000	121350000	120775511.244378
4591	121635000	121947000	121347000	121947000	121587000	121347000	120780391.304348
4592	121656000	121944000	121344000	122064000	121584000	121344000	120785271.364318
4593	121653000	121941000	121341000	122061000	121581000	121341000	120790139.430285
4594	121650000	121938000	121338000	122058000	121578000	121338000	120794995.502249
